Id,predicted
6623,8.55E-09
6624,7.40E-10
6625,1.50E-08
6626,7.62E-07
6627,8.72E-09
6628,4.37E-08
6629,1.97E-07
6630,2.61E-06
6631,5.06E-08
6632,4.40E-07
6633,2.47E-11
6634,3.46E-05
6635,8.27E-09
6636,1.35E-08
6637,1.36E-07
6638,2.14E-06
6639,4.66E-09
6640,3.01E-11
6641,0.000128342
6642,3.57E-06
6643,1.41E-05
6644,3.87E-07
6645,4.30E-14
6646,4.74E-07
6647,1.31E-11
6648,4.17E-09
6649,2.03E-06
6650,2.76E-08
6651,1.25E-07
6652,2.37E-08
6653,4.20E-07
6654,1.60E-08
6655,2.82E-06
6656,1.42E-06
6657,1.14E-05
6658,2.24E-10
6659,5.92E-09
6660,1.63E-09
6661,0.000655853
6662,4.40E-10
6663,2.29E-08
6664,5.30E-06
6665,1.46E-10
6666,9.83E-09
6667,0.000279079
6668,6.02E-08
6669,2.27E-09
6670,2.20E-08
6671,2.35E-09
6672,4.70E-10
6673,9.67E-05
6674,6.23E-10
6675,5.49E-06
6676,3.61E-07
6677,3.59E-06
6678,7.52E-07
6679,1.23E-08
6680,1.45E-06
6681,0.001552663
6682,9.36E-10
6683,1.98E-11
6684,2.43E-07
6685,2.75E-10
6686,1.00E-09
6687,1.01E-09
6688,4.38E-09
6689,2.82E-09
6690,1.44E-08
6691,1.52E-08
6692,2.47E-08
6693,1.02E-10
6694,8.51E-13
6695,1.13E-06
6696,1.74E-08
6697,3.55E-05
6698,1.18E-10
6699,1.53E-09
6700,4.71E-09
6701,8.08E-09
6702,1.06E-07
6703,1.53E-05
6704,1.67E-09
6705,8.59E-09
6706,4.84E-07
6707,1.78E-09
6708,2.33E-07
6709,5.77E-09
6710,5.42E-10
6711,1.27E-05
6712,0.000164704
6713,2.56E-09
6714,3.95E-11
6715,6.94E-06
6716,7.11E-12
6717,1.12E-10
6718,2.13E-09
6719,0.00024246
6720,2.03E-09
6721,7.20E-08
6722,2.12E-07
6723,5.18E-10
6724,9.67E-13
6725,2.31E-07
6726,2.91E-05
6727,1.40E-09
6728,2.09E-08
6729,2.18E-11
6730,6.61E-08
6731,1.57E-07
6732,1.39E-08
6733,2.75E-10
6734,3.72E-10
6735,1.34E-10
6736,4.59E-08
6737,8.65E-11
6738,3.00E-09
6739,3.07E-08
6740,2.14E-09
6741,1.66E-12
6742,6.29E-08
6743,6.14E-07
6744,4.85E-08
6745,6.62E-08
6746,4.78E-09
6747,0.000267624
6748,8.56E-09
6749,4.71E-11
6750,4.62E-10
6751,9.11E-06
6752,6.46E-09
6753,8.61E-09
6754,5.04E-05
6755,1.57E-06
6756,2.47E-08
6757,2.13E-09
6758,1.61E-06
6759,1.97E-07
6760,4.73E-08
6761,2.19E-09
6762,3.43E-07
6763,1.03E-08
6764,1.74E-09
6765,7.31E-11
6766,1.74E-08
6767,7.42E-07
6768,3.97E-08
6769,3.20E-07
6770,1.09E-11
6771,8.22E-08
6772,3.75E-07
6773,0.000193447
6774,3.32E-09
6775,7.34E-08
6776,1.53E-08
6777,2.48E-08
6778,4.75E-10
6779,6.14E-10
6780,7.72E-10
6781,2.09E-06
6782,1.10E-07
6783,2.51E-09
6784,1.87E-06
6785,7.78E-08
6786,2.17E-07
6787,2.01E-08
6788,1.16E-08
6789,2.24E-08
6790,4.06E-08
6791,6.95E-07
6792,1.32E-08
6793,1.26E-05
6794,0.001472628
6795,1.42E-07
6796,4.35E-07
6797,5.50E-09
6798,1.42E-06
6799,3.99E-11
6800,6.05E-09
6801,1.17E-08
6802,4.16E-07
6803,6.56E-10
6804,1.71E-08
6805,2.11E-06
6806,7.94E-09
6807,4.83E-06
6808,4.96E-07
6809,1.33E-07
6810,2.30E-07
6811,6.95E-07
6812,2.76E-10
6813,6.69E-06
6814,2.81E-06
6815,6.50E-06
6816,7.95E-06
6817,5.30E-05
6818,1.58E-10
6819,1.01E-08
6820,1.31E-08
6821,1.36E-08
6822,5.09E-08
6823,3.59E-10
6824,8.77E-06
6825,6.69E-08
6826,3.89E-08
6827,5.13E-09
6828,2.77E-11
6829,1.42E-08
6830,8.80E-11
6831,0.000140146
6832,4.27E-09
6833,1.45E-08
6834,2.14E-06
6835,1.06E-09
6836,9.16E-11
6837,1.27E-07
6838,1.47E-10
6839,6.11E-08
6840,3.53E-10
6841,7.97E-10
6842,2.11E-06
6843,2.45E-10
6844,3.04E-07
6845,3.24E-10
6846,3.08E-07
6847,1.53E-09
6848,1.64E-08
6849,7.17E-07
6850,1.16E-07
6851,5.87E-08
6852,3.53E-07
6853,1.21E-07
6854,1.49E-07
6855,2.89E-08
6856,3.15E-09
6857,1.70E-09
6858,5.10E-10
6859,2.14E-06
6860,1.83E-06
6861,4.17E-09
6862,2.17E-08
6863,6.61E-08
6864,3.30E-11
6865,8.01E-08
6866,1.18E-07
6867,4.05E-09
6868,1.32E-09
6869,5.87E-09
6870,1.90E-05
6871,3.70E-09
6872,5.66E-09
6873,0.000205776
6874,1.79E-08
6875,1.09E-05
6876,1.54E-06
6877,2.18E-07
6878,1.89E-05
6879,3.08E-08
6880,3.32E-08
6881,1.04E-13
6882,1.35E-06
6883,1.11E-09
6884,1.01E-09
6885,1.80E-08
6886,5.65E-09
6887,9.08E-11
6888,2.41E-07
6889,2.71E-06
6890,5.14E-09
6891,1.02E-05
6892,2.08E-08
6893,4.96E-10
6894,5.43E-09
6895,1.88E-12
6896,1.28E-06
6897,1.61E-09
6898,7.26E-08
6899,9.70E-08
6900,4.02E-07
6901,9.89E-07
6902,0.003486446
6903,3.51E-09
6904,6.28E-09
6905,6.94E-10
6906,2.55E-07
6907,2.31E-07
6908,3.48E-08
6909,8.71E-07
6910,1.20E-07
6911,8.44E-10
6912,0.000121081
6913,1.61E-07
6914,1.05E-09
6915,9.20E-09
6916,1.24E-08
6917,1.24E-08
6918,2.79E-10
6919,2.48E-07
6920,7.55E-08
6921,2.61E-09
6922,1.15E-07
6923,9.28E-08
6924,1.17E-05
6925,7.70E-09
6926,4.75E-11
6927,1.49E-08
6928,4.61E-08
6929,3.81E-11
6930,9.81E-11
6931,3.40E-08
6932,5.47E-08
6933,1.01E-09
6934,5.19E-11
6935,2.21E-11
6936,2.86E-09
6937,7.07E-09
6938,3.67E-08
6939,4.01E-05
6940,1.87E-05
6941,4.16E-06
6942,1.37E-09
6943,2.09E-08
6944,2.90E-09
6945,1.46E-09
6946,3.94E-09
6947,1.23E-09
6948,8.65E-07
6949,3.20E-08
6950,3.62E-06
6951,1.56E-06
6952,1.54E-11
6953,9.98E-08
6954,5.29E-10
6955,1.28E-08
6956,1.62E-08
6957,1.21E-06
6958,7.34E-07
6959,4.41E-09
6960,5.74E-11
6961,7.53E-09
6962,5.93E-10
6963,4.28E-12
6964,7.99E-06
6965,9.20E-09
6966,0.000373319
6967,1.80E-09
6968,6.51E-09
6969,1.54E-06
6970,6.74E-09
6971,3.49E-08
6972,4.67E-09
6973,2.93E-05
6974,3.20E-10
6975,9.18E-07
6976,2.38E-09
6977,3.08E-09
6978,3.51E-10
6979,9.19E-09
6980,6.14E-10
6981,1.17E-07
6982,5.10E-09
6983,8.99E-07
6984,0.292264475
6985,1.27E-07
6986,6.39E-08
6987,2.07E-07
6988,2.35E-08
6989,3.94E-08
6990,5.52E-06
6991,1.71E-09
6992,3.49E-07
6993,5.48E-08
6994,6.18E-12
6995,4.21E-09
6996,3.25E-10
6997,7.08E-08
6998,1.28E-09
6999,7.21E-11
7000,1.07E-06
7001,3.63E-09
7002,1.23E-06
7003,1.00E-09
7004,7.95E-09
7005,9.35E-11
7006,8.90E-10
7007,2.23E-09
7008,0.00010797
7009,1.06E-08
7010,1.24E-07
7011,1.19E-09
7012,1.91E-07
7013,3.47E-08
7014,1.22E-06
7015,4.52E-07
7016,3.31E-11
7017,4.17E-09
7018,1.37E-08
7019,3.04E-09
7020,7.28E-10
7021,1.74E-09
7022,4.67E-12
7023,9.06E-10
7024,1.02E-08
7025,0.352785754
7026,8.65E-10
7027,1.15E-09
7028,5.60E-06
7029,3.07E-08
7030,1.68E-08
7031,1.81E-06
7032,4.95E-07
7033,5.40E-11
7034,4.73E-10
7035,7.28E-07
7036,6.92E-09
7037,1.01E-07
7038,1.36E-09
7039,8.17E-10
7040,5.60E-08
7041,2.00E-09
7042,5.41E-09
7043,3.41E-07
7044,1.90E-05
7045,1.99E-10
7046,7.55E-08
7047,4.73E-06
7048,3.38E-07
7049,2.18E-06
7050,1.58E-06
7051,2.61E-05
7052,3.87E-08
7053,3.57E-07
7054,3.10E-10
7055,5.67E-09
7056,4.09E-13
7057,4.63E-05
7058,6.55E-06
7059,1.64E-09
7060,1.84E-07
7061,7.12E-08
7062,5.05E-09
7063,1.79E-06
7064,2.02E-07
7065,1.27E-07
7066,2.16E-07
7067,1.50E-06
7068,8.02E-08
7069,0.000182844
7070,1.40E-09
7071,2.47E-07
7072,3.64E-08
7073,4.85E-10
7074,1.32E-08
7075,3.74E-06
7076,8.72E-10
7077,1.41E-09
7078,1.37E-08
7079,0.001407258
7080,2.28E-06
7081,5.14E-07
7082,1.76E-08
7083,1.75E-07
7084,1.17E-05
7085,4.21E-07
7086,9.27E-09
7087,9.61E-12
7088,1.61E-06
7089,1.79E-09
7090,1.34E-10
7091,1.03E-09
7092,5.15E-05
7093,7.80E-12
7094,2.45E-10
7095,1.34E-07
7096,2.45E-08
7097,2.04E-11
7098,1.51E-07
7099,1.30E-08
7100,5.31E-07
7101,4.17E-06
7102,1.06E-08
7103,0.00469053
7104,1.16E-06
7105,6.83E-07
7106,6.60E-11
7107,2.68E-09
7108,8.38E-08
7109,5.73E-09
7110,3.11E-06
7111,3.24E-08
7112,0.000222018
7113,0.038368507
7114,1.91E-08
7115,3.32E-10
7116,2.99E-10
7117,1.07E-09
7118,5.23E-08
7119,7.18E-08
7120,3.60E-06
7121,2.92E-06
7122,8.88E-09
7123,2.96E-05
7124,0.990300212
7125,5.81E-11
7126,3.37E-10
7127,3.80E-08
7128,2.04E-06
7129,3.54E-06
7130,7.22E-09
7131,4.45E-10
7132,6.13E-07
7133,1.38E-08
7134,9.90E-10
7135,3.89E-11
7136,1.12E-08
7137,3.05E-06
7138,1.85E-08
7139,2.56E-09
7140,9.05E-10
7141,4.80E-08
7142,6.73E-07
7143,6.92E-08
7144,1.79E-10
7145,9.78E-08
7146,2.46E-08
7147,1.63E-09
7148,4.61E-09
7149,4.38E-09
7150,8.27E-09
7151,9.06E-09
7152,1.95E-09
7153,1.07E-09
7154,8.43E-15
7155,1.20E-06
7156,2.93E-09
7157,2.49E-09
7158,3.34E-08
7159,6.45E-06
7160,6.30E-09
7161,4.52E-09
7162,3.13E-07
7163,2.02E-08
7164,6.82E-06
7165,6.26E-08
7166,1.04E-08
7167,1.01E-05
7168,3.49E-09
7169,7.88E-08
7170,4.45E-11
7171,3.91E-06
7172,2.43E-08
7173,1.92E-07
7174,6.60E-11
7175,4.25E-09
7176,6.27E-13
7177,0.000396157
7178,7.47E-08
7179,1.99E-10
7180,0.000207212
7181,6.42E-11
7182,1.44E-09
7183,4.44E-09
7184,3.18E-05
7185,2.01E-09
7186,5.58E-07
7187,6.67E-07
7188,8.99E-11
7189,1.12E-08
7190,8.73E-12
7191,1.83E-09
7192,6.68E-09
7193,1.37E-06
7194,2.83E-08
7195,2.19E-08
7196,6.41E-08
7197,1.28E-06
7198,1.10E-07
7199,2.15E-08
7200,2.67E-08
7201,0.000124546
7202,1.57E-09
7203,5.57E-07
7204,2.14E-09
7205,9.83E-11
7206,2.09E-10
7207,3.39E-07
7208,6.07E-09
7209,7.60E-10
7210,1.16E-10
7211,7.46E-09
7212,1.38E-09
7213,1.32E-09
7214,2.05E-06
7215,9.02E-08
7216,1.62E-08
7217,5.14E-10
7218,4.99E-07
7219,1.28E-10
7220,4.96E-12
7221,9.69E-06
7222,1.01E-09
7223,8.94E-11
7224,1.52E-10
7225,1.69E-08
7226,1.19E-08
7227,6.82E-08
7228,6.75E-13
7229,1.81E-08
7230,1.80E-07
7231,2.39E-06
7232,3.10E-07
7233,4.61E-05
7234,1.45E-07
7235,1.08E-07
7236,1.44E-06
7237,5.55E-08
7238,2.00E-09
7239,2.89E-09
7240,3.57E-07
7241,3.90E-08
7242,3.06E-09
7243,6.21E-07
7244,4.47E-10
7245,7.28E-10
7246,1.26E-08
7247,1.26E-09
7248,2.07E-06
7249,5.67E-07
7250,1.90E-10
7251,8.94E-10
7252,3.26E-08
7253,1.16E-11
7254,1.29E-09
7255,2.03E-06
7256,2.37E-08
7257,4.14E-12
7258,3.20E-08
7259,5.52E-09
7260,8.63E-06
7261,4.84E-07
7262,1.76E-11
7263,8.08E-07
7264,3.66E-08
7265,5.39E-08
7266,3.33E-12
7267,4.07E-11
7268,1.17E-08
7269,6.12E-11
7270,1.09E-07
7271,1.71E-07
7272,1.13E-06
7273,7.56E-07
7274,7.99E-07
7275,4.19E-09
7276,2.12E-09
7277,1.79E-10
7278,5.10E-12
7279,8.64E-10
7280,7.62E-12
7281,5.45E-10
7282,9.04E-10
7283,2.57E-07
7284,1.08E-08
7285,8.20E-07
7286,1.18E-07
7287,2.37E-10
7288,3.84E-07
7289,2.33E-07
7290,4.10E-13
7291,7.87E-12
7292,6.36E-09
7293,4.23E-10
7294,4.40E-08
7295,8.92E-11
7296,2.14E-06
7297,2.54E-10
7298,7.38E-08
7299,4.73E-08
7300,4.66E-07
7301,6.56E-09
7302,8.07E-12
7303,3.36E-10
7304,3.25E-08
7305,3.26E-09
7306,7.64E-11
7307,1.02E-09
7308,1.86E-10
7309,3.77E-10
7310,1.63E-07
7311,1.38E-07
7312,7.31E-08
7313,1.34E-07
7314,1.94E-05
7315,7.09E-09
7316,1.81E-09
7317,2.91E-08
7318,6.67E-09
7319,9.87E-10
7320,8.29E-08
7321,3.61E-07
7322,1.03E-10
7323,2.68E-07
7324,1.50E-08
7325,1.84E-10
7326,4.16E-08
7327,4.52E-09
7328,2.61E-07
7329,9.34E-08
7330,8.36E-09
7331,5.53E-09
7332,9.48E-07
7333,3.04E-10
7334,6.93E-10
7335,3.21E-08
7336,5.46E-10
7337,3.01E-09
7338,7.79E-10
7339,6.44E-11
7340,2.00E-09
7341,5.53E-09
7342,6.37E-09
7343,1.60E-05
7344,1.99E-07
7345,6.46E-07
7346,2.93E-08
7347,5.90E-12
7348,2.58E-13
7349,6.45E-10
7350,6.63E-07
7351,3.77E-09
7352,2.82E-09
7353,5.69E-09
7354,7.32E-11
7355,3.32E-09
7356,2.87E-10
7357,1.77E-08
7358,8.90E-08
7359,2.03E-08
7360,8.97E-11
7361,3.35E-10
7362,2.06E-11
7363,1.96E-09
7364,3.71E-11
7365,6.61E-10
7366,7.45E-09
7367,1.21E-07
7368,5.36E-10
7369,1.22E-09
7370,2.62E-07
7371,5.39E-08
7372,5.82E-07
7373,2.97E-10
7374,5.22E-09
7375,1.14E-05
7376,2.37E-07
7377,8.14E-12
7378,2.10E-06
7379,2.67E-09
7380,3.18E-10
7381,1.29E-08
7382,3.48E-08
7383,5.66E-09
7384,1.36E-08
7385,7.22E-10
7386,4.59E-07
7387,4.73E-09
7388,3.50E-07
7389,5.05E-08
7390,1.26E-09
7391,3.71E-10
7392,5.78E-08
7393,1.17E-08
7394,1.68E-12
7395,1.41E-08
7396,5.89E-11
7397,1.89E-09
7398,9.27E-11
7399,2.07E-07
7400,5.70E-10
7401,1.77E-07
7402,3.51E-06
7403,1.24E-07
7404,3.02E-11
7405,1.23E-09
7406,6.49E-11
7407,4.95E-12
7408,2.21E-06
7409,2.13E-08
7410,2.96E-06
7411,6.19E-10
7412,9.56E-10
7413,1.45E-09
7414,1.44E-06
7415,8.68E-07
7416,2.40E-10
7417,4.18E-08
7418,1.67E-08
7419,2.76E-06
7420,4.04E-07
7421,2.87E-09
7422,2.68E-13
7423,6.87E-09
7424,1.06E-06
7425,7.13E-10
7426,6.66E-08
7427,6.66E-08
7428,1.61E-06
7429,2.91E-07
7430,2.25E-08
7431,3.76E-10
7432,9.21E-08
7433,2.95E-08
7434,4.18E-07
7435,2.54E-08
7436,2.11E-09
7437,1.08E-05
7438,2.82E-10
7439,4.68E-10
7440,9.78E-09
7441,1.09E-10
7442,1.32E-12
7443,3.99E-06
7444,4.11E-10
7445,4.92E-08
7446,6.95E-08
7447,1.55E-09
7448,1.33E-05
7449,8.88E-06
7450,1.01E-08
7451,3.80E-08
7452,4.27E-05
7453,1.68E-07
7454,1.13E-09
7455,4.78E-08
7456,1.14E-06
7457,2.68E-08
7458,3.19E-10
7459,1.23E-10
7460,1.98E-10
7461,2.70E-09
7462,5.61E-10
7463,1.87E-07
7464,6.61E-10
7465,1.18E-05
7466,4.83E-06
7467,7.55E-08
7468,1.90E-07
7469,2.68E-10
7470,3.15E-10
7471,2.30E-10
7472,4.19E-08
7473,2.11E-07
7474,1.58E-11
7475,1.26E-09
7476,1.57E-06
7477,3.20E-10
7478,2.99E-09
7479,8.41E-08
7480,1.51E-07
7481,1.62E-07
7482,1.22E-09
7483,1.65E-09
7484,6.22E-08
7485,6.52E-07
7486,7.28E-08
7487,2.20E-10
7488,0.000116246
7489,4.04E-06
7490,1.39E-06
7491,3.62E-08
7492,1.75E-06
7493,1.10E-08
7494,2.98E-07
7495,2.17E-06
7496,6.15E-09
7497,6.96E-07
7498,4.75E-06
7499,2.78E-08
7500,3.05E-05
7501,2.29E-09
7502,1.27E-07
7503,9.53E-09
7504,1.34E-09
7505,6.38E-12
7506,8.77E-06
7507,2.68E-09
7508,5.10E-10
7509,1.12E-07
7510,5.01E-07
7511,2.45E-09
7512,4.49E-12
7513,8.04E-12
7514,5.77E-10
7515,6.11E-11
7516,8.11E-08
7517,2.24E-09
7518,3.49E-08
7519,4.96E-10
7520,1.31E-09
7521,1.50E-10
7522,8.41E-07
7523,2.03E-09
7524,2.72E-08
7525,2.66E-06
7526,4.63E-08
7527,1.83E-07
7528,1.42E-08
7529,1.61E-07
7530,5.05E-11
7531,6.43E-06
7532,3.64E-13
7533,1.31E-09
7534,3.06E-10
7535,2.23E-07
7536,1.08E-07
7537,1.58E-08
7538,2.75E-10
7539,1.96E-09
7540,3.10E-07
7541,2.76E-10
7542,9.46E-09
7543,5.22E-07
7544,1.74E-09
7545,3.89E-07
7546,0.000281208
7547,7.83E-10
7548,4.19E-11
7549,1.59E-09
7550,9.19E-07
7551,2.15E-09
7552,5.25E-06
7553,8.21E-09
7554,7.56E-07
7555,1.80E-07
7556,6.55E-11
7557,6.10E-12
7558,1.56E-08
7559,2.10E-06
7560,2.23E-07
7561,2.54E-07
7562,3.57E-08
7563,2.58E-12
7564,1.71E-10
7565,3.97E-13
7566,1.22E-06
7567,1.81E-08
7568,2.04E-12
7569,2.12E-11
7570,2.23E-11
7571,2.77E-09
7572,2.10E-10
7573,9.01E-08
7574,5.74E-08
7575,2.76E-07
7576,1.06E-08
7577,2.77E-10
7578,3.03E-07
7579,5.57E-08
7580,1.13E-07
7581,3.59E-08
7582,1.72E-07
7583,7.10E-09
7584,7.89E-10
7585,8.19E-10
7586,4.08E-10
7587,1.40E-08
7588,1.51E-10
7589,8.71E-08
7590,3.42E-09
7591,6.81E-08
7592,1.23E-07
7593,2.15E-08
7594,1.85E-08
7595,9.06E-09
7596,8.59E-07
7597,1.10E-08
7598,5.33E-10
7599,1.69E-06
7600,2.24E-10
7601,4.15E-08
7602,2.83E-09
7603,1.33E-08
7604,8.86E-08
7605,1.58E-07
7606,3.23E-07
7607,9.76E-10
7608,2.96E-09
7609,1.17E-06
7610,1.02E-10
7611,7.39E-08
7612,1.37E-07
7613,1.60E-05
7614,8.08E-10
7615,4.03E-06
7616,1.74E-05
7617,3.30E-08
7618,4.06E-12
7619,3.74E-08
7620,2.53E-07
7621,4.04E-06
7622,1.38E-07
7623,1.84E-07
7624,4.29E-12
7625,7.62E-08
7626,1.09E-09
7627,8.78E-09
7628,3.44E-11
7629,4.38E-09
7630,1.15E-06
7631,8.51E-10
7632,5.56E-06
7633,2.50E-12
7634,4.37E-08
7635,9.33E-11
7636,1.19E-07
7637,3.58E-08
7638,2.86E-08
7639,0.007117786
7640,7.84E-11
7641,2.96E-08
7642,6.94E-08
7643,7.95E-10
7644,6.38E-10
7645,1.68E-05
7646,6.39E-05
7647,1.06E-09
7648,8.39E-08
7649,8.23E-10
7650,2.68E-06
7651,5.64E-10
7652,5.02E-08
7653,1.74E-07
7654,1.75E-11
7655,8.82E-07
7656,0.002964162
7657,1.61E-10
7658,5.62E-09
7659,4.83E-12
7660,5.61E-10
7661,2.12E-07
7662,4.48E-07
7663,2.50E-07
7664,5.50E-10
7665,2.41E-09
7666,3.31E-05
7667,7.14E-05
7668,8.19E-10
7669,2.78E-08
7670,2.22E-08
7671,2.24E-08
7672,2.51E-09
7673,6.16E-06
7674,2.26E-06
7675,4.10E-08
7676,1.10E-09
7677,2.71E-10
7678,4.04E-06
7679,5.46E-06
7680,0.000763163
7681,1.71E-07
7682,3.08E-07
7683,6.01E-06
7684,1.44E-07
7685,5.83E-10
7686,6.55E-11
7687,8.43E-10
7688,0.010266118
7689,3.58E-10
7690,5.18E-06
7691,6.41E-12
7692,0.311093285
7693,2.67E-09
7694,1.40E-07
7695,1.11E-09
7696,1.61E-08
7697,4.12E-09
7698,2.59E-08
7699,1.99E-07
7700,1.44E-08
7701,2.45E-05
7702,1.48E-09
7703,1.33E-08
7704,1.56E-08
7705,1.88E-09
7706,0.000328756
7707,1.75E-05
7708,1.59E-11
7709,1.39E-09
7710,7.68E-07
7711,2.50E-09
7712,9.58E-08
7713,1.55E-05
7714,8.77E-07
7715,8.36E-10
7716,4.87E-05
7717,1.14E-06
7718,5.40E-08
7719,1.15E-05
7720,5.04E-07
7721,6.99E-12
7722,3.74E-08
7723,9.26E-10
7724,4.94E-08
7725,1.84E-10
7726,1.39E-05
7727,5.68E-06
7728,6.40E-09
7729,3.88E-08
7730,4.53E-09
7731,2.17E-09
7732,0.001440126
7733,9.86E-11
7734,1.34E-07
7735,5.92E-06
7736,0.00051377
7737,8.23E-10
7738,1.98E-08
7739,7.14E-11
7740,1.99E-08
7741,0.000237617
7742,2.05E-07
7743,3.31E-09
7744,0.000309577
7745,1.42E-10
7746,1.50E-09
7747,8.97E-08
7748,1.77E-08
7749,1.20E-12
7750,1.22E-08
7751,1.33E-07
7752,4.44E-05
7753,1.62E-07
7754,9.08E-10
7755,8.44E-06
7756,3.26E-09
7757,2.26E-08
7758,2.42E-09
7759,5.66E-09
7760,1.42E-08
7761,8.69E-05
7762,1.30E-06
7763,9.46E-09
7764,6.49E-08
7765,2.18E-07
7766,8.04E-09
7767,3.79E-05
7768,7.98E-07
7769,2.70E-05
7770,1.04E-08
7771,1.05E-07
7772,1.17E-08
7773,7.08E-05
7774,1.11E-09
7775,7.98E-06
7776,7.73E-08
7777,1.11E-08
7778,1.96E-06
7779,1.20E-06
7780,0.000421174
7781,1.50E-07
7782,8.77E-07
7783,5.97E-09
7784,0.000722785
7785,2.64E-05
7786,3.00E-06
7787,8.71E-08
7788,1.36E-08
7789,8.05E-08
7790,4.26E-07
7791,2.03E-08
7792,2.47E-06
7793,3.19E-09
7794,2.61E-05
7795,4.82E-09
7796,7.81E-05
7797,5.98E-09
7798,2.87E-09
7799,8.61E-06
7800,1.94E-05
7801,9.24E-06
7802,3.45E-08
7803,5.52E-08
7804,9.00E-14
7805,2.30E-09
7806,7.64E-06
7807,6.35E-12
7808,1.11E-14
7809,8.37E-09
7810,7.74E-10
7811,3.41E-06
7812,8.83E-08
7813,4.68E-06
7814,2.77E-09
7815,1.48E-08
7816,2.42E-06
7817,4.77E-11
7818,4.80E-11
7819,6.45E-11
7820,6.62E-11
7821,1.88E-11
7822,1.04E-09
7823,4.14E-07
7824,4.70E-09
7825,1.97E-06
7826,5.48E-11
7827,7.26E-07
7828,3.59E-06
7829,4.98E-07
7830,7.33E-07
7831,2.71E-09
7832,8.70E-07
7833,5.30E-07
7834,2.12E-07
7835,1.05E-06
7836,6.94E-06
7837,7.47E-12
7838,6.18E-10
7839,2.68E-08
7840,9.46E-08
7841,4.53E-09
7842,9.14E-08
7843,1.83E-08
7844,7.58E-07
7845,6.09E-07
7846,1.05E-08
7847,3.51E-08
7848,6.34E-07
7849,1.92E-10
7850,4.68E-10
7851,0.000454533
7852,4.73E-08
7853,1.58E-06
7854,9.50E-09
7855,2.51E-05
7856,3.23E-07
7857,6.59E-10
7858,6.08E-10
7859,8.42E-09
7860,9.07E-09
7861,1.39E-08
7862,0.000698549
7863,7.78E-10
7864,2.17E-10
7865,2.83E-09
7866,3.07E-06
7867,5.67E-10
7868,1.12E-09
7869,1.40E-05
7870,4.29E-07
7871,1.06E-07
7872,5.40E-08
7873,1.62E-09
7874,5.88E-09
7875,2.35E-08
7876,5.35E-10
7877,1.33E-07
7878,4.64E-09
7879,6.31E-09
7880,9.96E-10
7881,2.78E-10
7882,2.32E-07
7883,3.47E-07
7884,1.53E-10
7885,1.09E-07
7886,2.82E-08
7887,8.17E-11
7888,2.92E-10
7889,5.19E-10
7890,0.000656417
7891,7.76E-10
7892,7.02E-10
7893,2.89E-10
7894,4.48E-09
7895,3.05E-09
7896,3.31E-10
7897,6.20E-09
7898,3.90E-06
7899,6.04E-10
7900,5.02E-06
7901,1.05E-12
7902,1.13E-07
7903,2.02E-08
7904,1.14E-07
7905,6.71E-08
7906,0.000112088
7907,0.002250214
7908,2.90E-07
7909,2.85E-09
7910,7.03E-06
7911,1.34E-10
7912,4.69E-08
7913,8.51E-09
7914,3.77E-07
7915,1.98E-11
7916,8.10E-11
7917,1.37E-06
7918,8.19E-08
7919,4.21E-08
7920,0.000172297
7921,5.96E-07
7922,6.15E-08
7923,4.62E-06
7924,2.34E-06
7925,2.97E-06
7926,6.10E-07
7927,1.84E-08
7928,1.98E-10
7929,1.42E-09
7930,1.41E-09
7931,2.09E-10
7932,8.54E-05
7933,5.29E-05
7934,1.76E-06
7935,9.20E-09
7936,5.46E-06
7937,0.004402291
7938,1.21E-07
7939,3.47E-05
7940,5.45E-06
7941,1.77E-08
7942,6.40E-09
7943,1.66E-08
7944,1.64E-08
7945,2.58E-09
7946,8.58E-05
7947,1.62E-11
7948,6.11E-09
7949,7.16E-08
7950,3.04E-10
7951,1.36E-05
7952,5.82E-08
7953,4.25E-08
7954,1.23E-10
7955,8.26E-06
7956,3.47E-09
7957,2.41E-07
7958,8.35E-10
7959,3.55E-08
7960,4.54E-10
7961,2.44E-05
7962,1.67E-11
7963,1.53E-06
7964,6.22E-08
7965,1.06E-09
7966,5.59E-10
7967,1.72E-07
7968,8.56E-08
7969,6.02E-07
7970,9.69E-10
7971,4.55E-06
7972,0.269864302
7973,3.36E-07
7974,5.95E-07
7975,1.22E-06
7976,7.29E-09
7977,8.42E-05
7978,1.87E-08
7979,6.06E-11
7980,7.07E-10
7981,3.09E-08
7982,1.68E-06
7983,1.11E-05
7984,1.24E-08
7985,1.43E-09
7986,7.47E-08
7987,1.93E-06
7988,9.43E-08
7989,2.24E-07
7990,7.90E-12
7991,1.98E-08
7992,3.98E-08
7993,1.42E-11
7994,5.64E-08
7995,2.72E-08
7996,1.54E-09
7997,2.78E-09
7998,3.23E-07
7999,0.000133391
8000,3.12E-08
8001,9.18E-05
8002,5.91E-08
8003,9.86E-10
8004,1.35E-09
8005,9.58E-09
8006,5.83E-06
8007,2.04E-08
8008,7.52E-10
8009,2.56E-05
8010,2.56E-08
8011,2.80E-09
8012,9.57E-10
8013,2.23E-08
8014,7.02E-08
8015,0.009424804
8016,7.56E-07
8017,2.29E-10
8018,7.48E-06
8019,2.21E-09
8020,1.51E-06
8021,2.20E-08
8022,1.24E-08
8023,8.91E-09
8024,1.54E-07
8025,1.11E-07
8026,0.253593851
